method,model_name,split,seed,threshold_source,label,f1,auprc,gold,pred,gold_rate,pred_rate,source_file
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Power: resources,0.37743384922616074,0.32377838492244904,805.0,1198.0,0.05525430709039742,0.08222939117303864,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Face,0.2180293501048218,0.1513437814782768,267.0,210.0,0.018326583842405108,0.014414167067060196,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Security: personal,0.3256484149855908,0.2508030541370104,352.0,342.0,0.02416088956002471,0.023474500652069463,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Security: societal,0.4165117143919672,0.3799959834176805,1151.0,1538.0,0.07900336330564899,0.10556661404351705,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Tradition,0.407258064516129,0.39745583070520907,196.0,300.0,0.01345322259592285,0.020591667238657425,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Conformity: rules,0.42185903983656786,0.37237626661460616,911.0,1047.0,0.06253002951472304,0.0718649186629144,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Conformity: interpersonal,0.10256410256410257,0.06924110971685088,195.0,273.0,0.013384583705127325,0.018738417187178256,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Humility,0.06451612903225808,0.015990077384313794,30.0,32.0,0.0020591667238657424,0.002196444505456792,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Benevolence: caring,0.22044444444444442,0.14728314147869637,324.0,801.0,0.022239000617750016,0.05497975152721532,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Benevolence: dependability,0.26057529610829105,0.2055352002292249,288.0,303.0,0.019768000549111125,0.020797583911044,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Universalism: concern,0.39189189189189194,0.32027484576412085,735.0,893.0,0.05044958473471069,0.0612945294804036,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Universalism: nature,0.5547850208044384,0.48486707136098023,293.0,428.0,0.02011119500308875,0.02937744526048459,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Universalism: tolerance,0.2191780821917808,0.137404209882024,171.0,194.0,0.011737250326034732,0.0133159448143318,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Self-direction: thought,0.08695652173913043,0.05965950698722411,171.0,243.0,0.011737250326034732,0.016679250463312513,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Self-direction: action,0.18591549295774648,0.12249751667484739,512.0,553.0,0.03514311208730867,0.03795730660992518,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Stimulation,0.25542168674698795,0.1844652473300461,371.0,459.0,0.02546502848513968,0.03150525087514586,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Hedonism,0.30612244897959184,0.21462670371958908,125.0,169.0,0.008579861349440594,0.011599972544443681,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Achievement,0.3596244131455399,0.32113618445789105,911.0,1219.0,0.06253002951472304,0.08367080787974467,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Power: dominance,0.36695906432748543,0.2842251586367485,631.0,737.0,0.04331114009197611,0.050586862516301734,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Power: resources,0.3978702807357212,0.34014317473848854,805.0,1261.0,0.05525430709039742,0.08655364129315671,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Face,0.2372093023255814,0.1633082977797982,267.0,163.0,0.018326583842405108,0.011188139199670533,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Security: personal,0.35656836461126007,0.27315417698082545,352.0,394.0,0.02416088956002471,0.02704372297343675,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Security: societal,0.4349011588275392,0.386019043741932,1151.0,1783.0,0.07900336330564899,0.12238314228842062,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Tradition,0.4482758620689655,0.3877859671881614,196.0,268.0,0.01345322259592285,0.01839522273320063,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Conformity: rules,0.4207011686143573,0.39323816193942185,911.0,1485.0,0.06253002951472304,0.10192875283135425,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Conformity: interpersonal,0.10766045548654245,0.06217363053525197,195.0,288.0,0.013384583705127325,0.019768000549111125,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Humility,0.06134969325153374,0.022221557821080058,30.0,133.0,0.0020591667238657424,0.00912897247580479,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Benevolence: caring,0.23863636363636362,0.16250721094901113,324.0,556.0,0.022239000617750016,0.03816322328231176,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Benevolence: dependability,0.2870967741935484,0.21453115689274324,288.0,332.0,0.019768000549111125,0.022788111744114214,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Universalism: concern,0.4367541766109785,0.384908079766251,735.0,941.0,0.05044958473471069,0.06458919623858879,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Universalism: nature,0.5648414985590778,0.5166706843067593,293.0,401.0,0.02011119500308875,0.027524195209005422,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,Universalism: tolerance,0.2376237623762376,0.13498398515622625,171.0,233.0,0.011737250326034732,0.015992861555357264,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Self-direction: thought,0.10660980810234542,0.04674519835241984,171.0,298.0,0.011737250326034732,0.020454389457066374,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Self-direction: action,0.19249394673123488,0.1328442194420249,512.0,1140.0,0.03514311208730867,0.0782483355068982,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Stimulation,0.2557200538358008,0.18947992757369178,371.0,372.0,0.02546502848513968,0.025533667375935206,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Hedonism,0.25855513307984795,0.16878008744946052,125.0,138.0,0.008579861349440594,0.009472166929782415,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Achievement,0.36032028469750893,0.3166205591424663,911.0,1337.0,0.06253002951472304,0.09177019699361658,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Power: dominance,0.351506456241033,0.27670451947412394,631.0,763.0,0.04331114009197611,0.05237147367698538,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Power: resources,0.39145553899652263,0.34447800958033686,805.0,1208.0,0.05525430709039742,0.08291578008099389,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Face,0.2363636363636364,0.15810479174581854,267.0,173.0,0.018326583842405108,0.01187452810762578,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Security: personal,0.31852654387865653,0.23352252759721362,352.0,571.0,0.02416088956002471,0.03919280664424463,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Security: societal,0.40646853146853146,0.36605576169612686,1151.0,1137.0,0.07900336330564899,0.07804241883451163,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Tradition,0.4360587002096436,0.39216318615227486,196.0,281.0,0.01345322259592285,0.019287528313542454,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Conformity: rules,0.42706502636203864,0.3837101606449941,911.0,1365.0,0.06253002951472304,0.09369208593589128,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Conformity: interpersonal,0.10109890109890111,0.06642863547977453,195.0,260.0,0.013384583705127325,0.017846111606836433,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Humility,0.05614035087719298,0.016834427444635248,30.0,255.0,0.0020591667238657424,0.01750291715285881,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Benevolence: caring,0.22713864306784662,0.16889261537456957,324.0,354.0,0.022239000617750016,0.02429816734161576,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Benevolence: dependability,0.2940226171243942,0.20866539766365216,288.0,331.0,0.019768000549111125,0.02271947285331869,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Universalism: concern,0.40842105263157896,0.36447920684823915,735.0,690.0,0.05044958473471069,0.047360834648912074,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Universalism: nature,0.5297297297297298,0.49479871524178054,293.0,447.0,0.02011119500308875,0.03068158418559956,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1701,provided,Universalism: tolerance,0.19947506561679787,0.14938175836286757,171.0,210.0,0.011737250326034732,0.014414167067060196,results/logs/deberta_schwartz_geoloss_seed1701_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Self-direction: thought,0.1282798833819242,0.07077378263012625,171.0,515.0,0.011737250326034732,0.03534902875969524,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Self-direction: action,0.17950435365036838,0.1086546130875163,512.0,981.0,0.03514311208730867,0.06733475187040977,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Stimulation,0.24161073825503354,0.1781106656422137,371.0,523.0,0.02546502848513968,0.035898139886059444,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Hedonism,0.2376237623762376,0.17703420421259963,125.0,77.0,0.008579861349440594,0.005285194591255405,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Achievement,0.34856855851330987,0.29337005672986505,911.0,1080.0,0.06253002951472304,0.07413000205916673,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Power: dominance,0.3442838370565046,0.26805333396162867,631.0,891.0,0.04331114009197611,0.061157251698812545,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Power: resources,0.3871568171242438,0.32844509297809965,805.0,1344.0,0.05525430709039742,0.09225066922918526,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Face,0.22803738317757008,0.1332494618940123,267.0,268.0,0.018326583842405108,0.01839522273320063,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Security: personal,0.30439442658092175,0.24426069724741584,352.0,581.0,0.02416088956002471,0.039879195552199875,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Security: societal,0.42955951947579174,0.38238420206518325,1151.0,1596.0,0.07900336330564899,0.10954766970965749,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Tradition,0.4497354497354497,0.3765000860746904,196.0,182.0,0.01345322259592285,0.012492278124785504,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Conformity: rules,0.4354603019970775,0.3973320453751001,911.0,1142.0,0.06253002951472304,0.07838561328848925,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Conformity: interpersonal,0.11340206185567012,0.06821327435416474,195.0,387.0,0.013384583705127325,0.026563250737868076,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Humility,0.0,0.012963151280077918,30.0,23.0,0.0020591667238657424,0.001578694488297069,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Benevolence: caring,0.2717086834733894,0.17237763839035808,324.0,390.0,0.022239000617750016,0.02676916741025465,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Benevolence: dependability,0.2796992481203008,0.1995054333320341,288.0,377.0,0.019768000549111125,0.025876861829912827,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Universalism: concern,0.40803108808290156,0.3615422660897147,735.0,809.0,0.05044958473471069,0.055528862653579515,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Universalism: nature,0.565284178187404,0.49325263043845885,293.0,358.0,0.02011119500308875,0.02457272290479786,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,1984,provided,Universalism: tolerance,0.2082324455205811,0.12802146503239897,171.0,242.0,0.011737250326034732,0.01661061157251699,results/logs/deberta_schwartz_geoloss_seed1984_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Self-direction: thought,0.10599721059972107,0.05596593687572131,171.0,546.0,0.011737250326034732,0.03747683437435651,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Self-direction: action,0.18230925050641458,0.12497451478588137,512.0,969.0,0.03514311208730867,0.06651108518086347,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Stimulation,0.28421052631578947,0.18772008220064929,371.0,389.0,0.02546502848513968,0.026700528519459126,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Hedonism,0.2527881040892193,0.16859661528365397,125.0,144.0,0.008579861349440594,0.009884000274555563,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Achievement,0.3571027512633351,0.3025367498689689,911.0,870.0,0.06253002951472304,0.059715834992106524,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Power: dominance,0.3350027824151363,0.2505187978624973,631.0,1166.0,0.04331114009197611,0.08003294666758186,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Power: resources,0.39202375901569786,0.32358156755723383,805.0,1552.0,0.05525430709039742,0.1065275585146544,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Face,0.2242503259452412,0.13570596240333369,267.0,500.0,0.018326583842405108,0.034319445397762376,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Security: personal,0.3514450867052023,0.27198405503489015,352.0,513.0,0.02416088956002471,0.035211750978104195,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Security: societal,0.4324697754749568,0.39452363311674743,1151.0,1744.0,0.07900336330564899,0.11970622554739516,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Tradition,0.4460784313725491,0.4015108961697377,196.0,212.0,0.01345322259592285,0.014551444848651245,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Conformity: rules,0.43393466601657726,0.38240405233645514,911.0,1140.0,0.06253002951472304,0.0782483355068982,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Conformity: interpersonal,0.0712166172106825,0.054074117691659415,195.0,142.0,0.013384583705127325,0.009746722492964514,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Humility,0.024242424242424242,0.010693066588280111,30.0,630.0,0.0020591667238657424,0.04324250120118059,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Benevolence: caring,0.24150943396226418,0.16155749841434336,324.0,471.0,0.022239000617750016,0.03232891756469215,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Benevolence: dependability,0.28443113772455086,0.19438096180501968,288.0,380.0,0.019768000549111125,0.026082778502299404,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Universalism: concern,0.4166134185303515,0.3622926345691884,735.0,830.0,0.05044958473471069,0.056970279360285536,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Universalism: nature,0.5624103299856528,0.49282224138223923,293.0,404.0,0.02011119500308875,0.027730111881391996,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,Universalism: tolerance,0.19580419580419578,0.11179590721293785,171.0,258.0,0.011737250326034732,0.017708833825245383,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Self-direction: thought,0.09142857142857141,0.050214144729861146,171.0,179.0,0.011737250326034732,0.01228636145239893,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Self-direction: action,0.19366515837104073,0.13287482326186237,512.0,593.0,0.03514311208730867,0.04070286224174617,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Stimulation,0.24925816023738875,0.19542162740657287,371.0,303.0,0.02546502848513968,0.020797583911044,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Hedonism,0.28695652173913044,0.19002863211901888,125.0,105.0,0.008579861349440594,0.007207083533530098,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Achievement,0.3487712665406427,0.3133282393905442,911.0,1205.0,0.06253002951472304,0.08270986340860732,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Power: dominance,0.34705882352941175,0.27987852240037414,631.0,729.0,0.04331114009197611,0.05003775138993754,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Power: resources,0.38614365766683645,0.3250909177564153,805.0,1158.0,0.05525430709039742,0.07948383554121766,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Face,0.24110671936758896,0.15474384324496404,267.0,239.0,0.018326583842405108,0.016404694900130416,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Security: personal,0.3440559440559441,0.2807028508381688,352.0,363.0,0.02416088956002471,0.02491591735877548,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Security: societal,0.4234577303884235,0.3882435553241275,1151.0,1475.0,0.07900336330564899,0.101242363923399,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Tradition,0.44799999999999995,0.37693112714799387,196.0,179.0,0.01345322259592285,0.01228636145239893,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Conformity: rules,0.43785310734463273,0.39339603440287707,911.0,1213.0,0.06253002951472304,0.08325897453497151,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Conformity: interpersonal,0.12277867528271404,0.06274424940439124,195.0,424.0,0.013384583705127325,0.02910288969730249,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Humility,0.02666666666666667,0.013627618713240603,30.0,195.0,0.0020591667238657424,0.013384583705127325,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Benevolence: caring,0.22222222222222224,0.14735321802363532,324.0,594.0,0.022239000617750016,0.0407715011325417,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Benevolence: dependability,0.28059701492537314,0.20574834842002146,288.0,382.0,0.019768000549111125,0.02622005628389045,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Universalism: concern,0.392112676056338,0.3440623570546177,735.0,1040.0,0.05044958473471069,0.07138444642734573,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Universalism: nature,0.525502318392581,0.4972720788416512,293.0,354.0,0.02011119500308875,0.02429816734161576,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,Universalism: tolerance,0.2359249329758713,0.14199432800335257,171.0,202.0,0.011737250326034732,0.013865055940695998,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Self-direction: thought,0.044605809128630707,0.027719088133649514,171.0,1757.0,0.011737250326034732,0.12059853112773698,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Self-direction: action,0.1013011152416357,0.05669380998182625,512.0,1640.0,0.03514311208730867,0.11256778090466057,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Stimulation,0.1662531017369727,0.11629207320463081,371.0,435.0,0.02546502848513968,0.029857917496053262,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Hedonism,0.03360790774299836,0.016352110867480625,125.0,2910.0,0.008579861349440594,0.199739172214977,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Achievement,0.30912659470068693,0.24346358396942855,911.0,1127.0,0.06253002951472304,0.07735602992655638,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
